Metrics,Severity,API,Description
java.field.removed,High,org.apache.servicecomb.core.handler.ProducerHandlerManager.INSTANCE,Field removed from class.
java.field.removed,High,org.apache.servicecomb.swagger.invocation.SwaggerInvocation.swaggerArguments @ org.apache.servicecomb.core.NonSwaggerInvocation,Field removed from class.
java.field.removed,High,org.apache.servicecomb.swagger.invocation.context.InvocationContext.marker @ org.apache.servicecomb.core.Invocation,Field removed from class.
java.field.removed,High,org.apache.servicecomb.swagger.invocation.context.InvocationContext.marker @ org.apache.servicecomb.core.NonSwaggerInvocation,Field removed from class.
java.field.visibilityReduced,High,org.apache.servicecomb.swagger.invocation.SwaggerInvocation.swaggerArguments @ org.apache.servicecomb.core.Invocation,Visibility was reduced from 'protected' to 'private'.
java.generics.formalTypeParameterAdded,High,"org.apache.servicecomb.core.provider.consumer.InvokerUtils::syncInvoke(java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.Object[])",A new formal type parameter added to element: 'T'.
java.generics.formalTypeParameterRemoved,High,org.apache.servicecomb.swagger.invocation.SwaggerInvocation::getSwaggerArgument(int) @ org.apache.servicecomb.core.Invocation,The formal type parameter 'T' was removed from the element.
java.generics.formalTypeParameterRemoved,High,org.apache.servicecomb.swagger.invocation.SwaggerInvocation::getSwaggerArgument(int) @ org.apache.servicecomb.core.NonSwaggerInvocation,The formal type parameter 'T' was removed from the element.
java.method.exception.checkedRemoved,Medium,org.apache.servicecomb.core.ProducerProvider::init() throws java.lang.Exception,Method no longer throws checked exceptions: java.lang.Exception.
java.method.exception.checkedRemoved,Medium,org.apache.servicecomb.core.ConsumerProvider::init() throws java.lang.Exception,Method no longer throws checked exceptions: java.lang.Exception.
java.method.exception.checkedRemoved,Medium,"org.apache.servicecomb.core.handler.impl.ProducerOperationHandler::handle(org.apache.servicecomb.core.Invocation, org.apache.servicecomb.swagger.invocation.AsyncResponse) throws java.lang.Exception",Method no longer throws checked exceptions: java.lang.Exception.
java.method.exception.checkedRemoved,Medium,org.apache.servicecomb.core.provider.consumer.AbstractConsumerProvider::init() throws java.lang.Exception,Method no longer throws checked exceptions: java.lang.Exception.
java.method.exception.checkedRemoved,Medium,org.apache.servicecomb.core.provider.producer.ProducerProviderManager::init() throws java.lang.Exception,Method no longer throws checked exceptions: java.lang.Exception.
java.method.noLongerStatic,High,org.apache.servicecomb.core.executor.ExecutorManager::findByKey(java.lang.String),method no longer static
java.method.noLongerStatic,High,org.apache.servicecomb.core.executor.ExecutorManager::findExecutor(org.apache.servicecomb.core.definition.OperationMeta),method no longer static
java.method.noLongerStatic,High,"org.apache.servicecomb.core.executor.ExecutorManager::findExecutor(org.apache.servicecomb.core.definition.OperationMeta, java.util.concurrent.Executor)",method no longer static
java.method.numberOfParametersChanged,High,"org.apache.servicecomb.core.provider.consumer.InvokerUtils::syncInvoke(java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.Object[])",The number of parameters of the method have changed.
java.method.numberOfParametersChanged,High,"org.apache.servicecomb.core.Invocation org.apache.servicecomb.core.invocation.InvocationFactory::forConsumer(org.apache.servicecomb.core.provider.consumer.ReferenceConfig, org.apache.servicecomb.core.definition.OperationMeta, java.lang.Object[])",The number of parameters of the method have changed.
java.method.numberOfParametersChanged,High,"org.apache.servicecomb.core.definition.OperationMeta::init(org.apache.servicecomb.core.definition.SchemaMeta, java.lang.reflect.Method, java.lang.String, java.lang.String, io.swagger.models.Operation)",The number of parameters of the method have changed.
java.method.numberOfParametersChanged,High,"org.apache.servicecomb.core.Invocation::<init>(org.apache.servicecomb.core.provider.consumer.ReferenceConfig, org.apache.servicecomb.core.definition.OperationMeta, java.lang.Object[])",The number of parameters of the method have changed.
java.method.numberOfParametersChanged,High,org.apache.servicecomb.core.definition.MicroserviceMeta::<init>(java.lang.String),The number of parameters of the method have changed.
java.method.numberOfParametersChanged,High,"org.apache.servicecomb.core.executor.ThreadPoolExecutorEx::<init>(int, int, int, java.util.concurrent.TimeUnit, java.util.concurrent.BlockingQueue<java.lang.Runnable>)",The number of parameters of the method have changed.
java.method.numberOfParametersChanged,High,org.apache.servicecomb.core.handler.HandlerConfigUtils::init() throws java.lang.Exception,The number of parameters of the method have changed.
java.method.numberOfParametersChanged,High,org.apache.servicecomb.core.provider.consumer.ReferenceConfig::<init>(),The number of parameters of the method have changed.
java.method.numberOfParametersChanged,High,"org.apache.servicecomb.core.provider.producer.ProducerMeta::<init>(java.lang.String, java.lang.Object, java.lang.Class<?>)",The number of parameters of the method have changed.
java.method.numberOfParametersChanged,High,org.apache.servicecomb.core.provider.producer.ProducerProviderManager::<init>(),The number of parameters of the method have changed.
java.method.numberOfParametersChanged,High,org.apache.servicecomb.core.tracing.ScbMarker::<init>(org.apache.servicecomb.core.Invocation),The number of parameters of the method have changed.
java.method.numberOfParametersChanged,High,org.apache.servicecomb.core.transport.TransportManager::init() throws java.lang.Exception,The number of parameters of the method have changed.
java.method.returnTypeTypeParametersChanged,High,"org.apache.servicecomb.core.provider.consumer.InvokerUtils::syncInvoke(java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.Object[])",The return type changed from 'java.lang.Object' to 'T'.
java.method.returnTypeTypeParametersChanged,High,org.apache.servicecomb.swagger.invocation.SwaggerInvocation::getSwaggerArgument(int) @ org.apache.servicecomb.core.Invocation,The return type changed from 'T' to 'java.lang.Object'.
java.method.returnTypeTypeParametersChanged,High,org.apache.servicecomb.swagger.invocation.SwaggerInvocation::getSwaggerArgument(int) @ org.apache.servicecomb.core.NonSwaggerInvocation,The return type changed from 'T' to 'java.lang.Object'.
java.field.constantValueChanged,High,org.apache.servicecomb.core.Const.DEFAULT_VERSION_RULE,Constant field changed value from '0.0.0+' to '0.0.0.0+'.
java.method.parameterTypeChanged,Medium,org.apache.servicecomb.swagger.invocation.SwaggerInvocation::getSwaggerArgument(===int===) @ org.apache.servicecomb.core.Invocation,The type of the parameter changed from 'int' to 'java.lang.String'.
java.method.parameterTypeChanged,Medium,org.apache.servicecomb.swagger.invocation.SwaggerInvocation::getSwaggerArgument(===int===) @ org.apache.servicecomb.core.NonSwaggerInvocation,The type of the parameter changed from 'int' to 'java.lang.String'.
java.method.parameterTypeChanged,Medium,"org.apache.servicecomb.core.provider.consumer.InvokerUtils::syncInvoke(java.lang.String, java.lang.String, java.lang.String, ===java.lang.Object[]===)","The type of the parameter changed from 'java.lang.Object[]' to 'java.util.Map<java.lang.String, java.lang.Object>'."
java.method.parameterTypeChanged,Medium,"org.apache.servicecomb.core.Invocation org.apache.servicecomb.core.invocation.InvocationFactory::forProvider(org.apache.servicecomb.core.Endpoint, org.apache.servicecomb.core.definition.OperationMeta, ===java.lang.Object[]===)","The type of the parameter changed from 'java.lang.Object[]' to 'java.util.Map<java.lang.String, java.lang.Object>'."
java.method.parameterTypeChanged,Medium,"org.apache.servicecomb.core.Invocation::<init>(org.apache.servicecomb.core.Endpoint, org.apache.servicecomb.core.definition.OperationMeta, ===java.lang.Object[]===)","The type of the parameter changed from 'java.lang.Object[]' to 'java.util.Map<java.lang.String, java.lang.Object>'."
java.method.parameterTypeChanged,Medium,org.apache.servicecomb.swagger.invocation.SwaggerInvocation::setSwaggerArguments(===java.lang.Object[]===) @ org.apache.servicecomb.core.Invocation,"The type of the parameter changed from 'java.lang.Object[]' to 'java.util.Map<java.lang.String, java.lang.Object>'."
java.method.parameterTypeChanged,Medium,org.apache.servicecomb.swagger.invocation.SwaggerInvocation::setSwaggerArguments(===java.lang.Object[]===) @ org.apache.servicecomb.core.NonSwaggerInvocation,"The type of the parameter changed from 'java.lang.Object[]' to 'java.util.Map<java.lang.String, java.lang.Object>'."
java.method.parameterTypeChanged,Medium,"org.apache.servicecomb.core.definition.SchemaMeta::<init>(===io.swagger.models.Swagger===, org.apache.servicecomb.core.definition.MicroserviceMeta, java.lang.String)",The type of the parameter changed from 'io.swagger.models.Swagger' to 'org.apache.servicecomb.core.definition.MicroserviceMeta'.
java.method.parameterTypeChanged,Medium,"org.apache.servicecomb.core.definition.SchemaMeta::<init>(io.swagger.models.Swagger, ===org.apache.servicecomb.core.definition.MicroserviceMeta===, java.lang.String)",The type of the parameter changed from 'org.apache.servicecomb.core.definition.MicroserviceMeta' to 'java.lang.String'.
java.method.parameterTypeChanged,Medium,"org.apache.servicecomb.core.definition.SchemaMeta::<init>(io.swagger.models.Swagger, org.apache.servicecomb.core.definition.MicroserviceMeta, ===java.lang.String===)",The type of the parameter changed from 'java.lang.String' to 'io.swagger.models.Swagger'.
java.method.returnTypeChanged,Medium,org.apache.servicecomb.core.ProducerProvider::init() throws java.lang.Exception,The return type changed from 'void' to  'java.util.List<org.apache.servicecomb.core.provider.producer.ProducerMeta>'.
java.method.returnTypeChanged,Medium,org.apache.servicecomb.swagger.invocation.SwaggerInvocation::getSwaggerArguments() @ org.apache.servicecomb.core.Invocation,"The return type changed from 'java.lang.Object[]' to  'java.util.Map<java.lang.String, java.lang.Object>'."
java.method.returnTypeChanged,Medium,org.apache.servicecomb.swagger.invocation.SwaggerInvocation::getSwaggerArguments() @ org.apache.servicecomb.core.NonSwaggerInvocation,"The return type changed from 'java.lang.Object[]' to  'java.util.Map<java.lang.String, java.lang.Object>'."
java.method.returnTypeChanged,Medium,org.apache.servicecomb.core.definition.CommonService<OPERATION>::getOperations() @ org.apache.servicecomb.core.definition.SchemaMeta,"The return type changed from 'java.util.Collection<org.apache.servicecomb.core.definition.OperationMeta>' to  'java.util.Map<java.lang.String, org.apache.servicecomb.core.definition.OperationMeta>'."
java.method.returnTypeChanged,Medium,org.apache.servicecomb.core.definition.SchemaMeta> org.apache.servicecomb.core.definition.MicroserviceMeta::getSchemaMetas(),"The return type changed from 'java.util.Collection<org.apache.servicecomb.core.definition.SchemaMeta>' to  'java.util.Map<java.lang.String, org.apache.servicecomb.core.definition.SchemaMeta>'."
java.method.returnTypeChanged,Medium,org.apache.servicecomb.core.SCBEngine::setConsumerProviderManager(org.apache.servicecomb.core.provider.consumer.ConsumerProviderManager),The return type changed from 'void' to  'org.apache.servicecomb.core.SCBEngine'.
java.method.returnTypeChanged,Medium,org.apache.servicecomb.core.SCBEngine::setTransportManager(org.apache.servicecomb.core.transport.TransportManager),The return type changed from 'void' to  'org.apache.servicecomb.core.SCBEngine'.
java.method.returnTypeChanged,Medium,"org.apache.servicecomb.core.definition.OperationMeta::init(org.apache.servicecomb.core.definition.SchemaMeta, java.lang.reflect.Method, java.lang.String, java.lang.String, io.swagger.models.Operation)",The return type changed from 'void' to  'org.apache.servicecomb.core.definition.OperationMeta'.
java.method.returnTypeChanged,Medium,org.apache.servicecomb.core.executor.GroupExecutor::init(),The return type changed from 'void' to  'org.apache.servicecomb.core.executor.GroupExecutor'.
java.method.returnTypeChanged,Medium,org.apache.servicecomb.core.definition.MicroserviceMeta org.apache.servicecomb.core.definition.MicroserviceMeta::setConsumer(boolean),The return type changed from 'org.apache.servicecomb.core.definition.MicroserviceMeta' to  'void'.
java.method.visibilityIncreased,Medium,org.apache.servicecomb.core.executor.ExecutorManager::<init>(),visibility increased
java.annotation.removed,Medium,org.apache.servicecomb.core.provider.consumer.ConsumerProviderManager,Element no longer annotated with 'org.springframework.stereotype.Component'.
java.annotation.removed,Medium,org.apache.servicecomb.core.provider.producer.ProducerProviderManager,Element no longer annotated with 'org.springframework.stereotype.Component'.
java.annotation.removed,Medium,org.apache.servicecomb.core.transport.TransportManager,Element no longer annotated with 'org.springframework.stereotype.Component'.
java.generics.elementNowParameterized,Medium,"org.apache.servicecomb.core.provider.consumer.InvokerUtils::syncInvoke(java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.Object[])",Element now defines formal type parameters.
