Metrics,Severity,API,Description
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_ctime:(Lorg.lwjgl.system.linux.StatxTimestamp),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_dev_major:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_dev_major:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_dev_minor:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_dev_minor:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_gid:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_gid:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_ino:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_ino:(J),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_mask:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_mask:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_mnt_id:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_mnt_id:(J),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_mode:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_mode:(S),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_mtime:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_mtime:(Ljava.util.function.Consumer),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_mtime:(Lorg.lwjgl.system.linux.StatxTimestamp),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_nlink:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_nlink:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_rdev_major:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_rdev_major:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_rdev_minor:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_rdev_minor:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_size:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_size:(J),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_uid:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.Statx.Buffer.stx_uid:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.StatxTimestamp.Buffer.getElementFactory:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.StatxTimestamp.Buffer.getElementFactory:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.StatxTimestamp.Buffer.self:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.StatxTimestamp.Buffer.self:(),Added Methods
java.method.added,No,"org.lwjgl.system.linux.StatxTimestamp.Buffer.""<init>"":(Ljava.nio.ByteBuffer)",Added Methods
java.method.added,No,"org.lwjgl.system.linux.StatxTimestamp.Buffer.""<init>"":(JI)",Added Methods
java.method.added,No,org.lwjgl.system.linux.StatxTimestamp.Buffer.tv_nsec:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.StatxTimestamp.Buffer.tv_nsec:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.StatxTimestamp.Buffer.tv_sec:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.StatxTimestamp.Buffer.tv_sec:(J),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.cqes:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.cqes:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.flags:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.flags:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.getElementFactory:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.getElementFactory:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.head:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.head:(I),Added Methods
java.method.added,No,"org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.""<init>"":(Ljava.nio.ByteBuffer)",Added Methods
java.method.added,No,"org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.""<init>"":(JI)",Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.overflow:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.overflow:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.ring_entries:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.ring_entries:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.ring_mask:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.ring_mask:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.self:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.self:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.tail:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOCQRingOffsets.Buffer.tail:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.array:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.array:(I),Added Methods
