Metrics,Severity,API,Description
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.getSchemaFromAnnotation:(Lio.swagger.v3.oas.annotations.media.SchemaLio.swagger.v3.oas.models.ComponentsLcom.fasterxml.jackson.annotation.JsonView),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.getSchemaFromAnnotation:(Lio.swagger.v3.oas.annotations.media.SchemaLcom.fasterxml.jackson.annotation.JsonView),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.getSchemaType:(Lio.swagger.v3.oas.annotations.media.Schema),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.getSchemaType:(Lio.swagger.v3.oas.annotations.media.SchemaZ),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.getServer:(Lio.swagger.v3.oas.annotations.servers.Server),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.getServers:([Lio.swagger.v3.oas.annotations.servers.Server),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.getTags:([Lio.swagger.v3.oas.annotations.tags.TagZ),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.hasArrayAnnotation:(Lio.swagger.v3.oas.annotations.media.ArraySchema),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.hasSchemaAnnotation:(Lio.swagger.v3.oas.annotations.media.Schema),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.mergeArraySchemaAnnotations:(Lio.swagger.v3.oas.annotations.media.ArraySchemaLio.swagger.v3.oas.annotations.media.ArraySchema),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.mergeArrayWithSchemaAnnotation:(Lio.swagger.v3.oas.annotations.media.ArraySchemaLio.swagger.v3.oas.annotations.media.Schema),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.mergeSchemaAnnotations:([Ljava.lang.annotation.AnnotationLcom.fasterxml.jackson.databind.JavaType),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.mergeSchemaAnnotations:(Lio.swagger.v3.oas.annotations.media.SchemaLio.swagger.v3.oas.annotations.media.Schema),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.removeAnnotations:([Ljava.lang.annotation.Annotation[Ljava.lang.Class),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.resolveSchemaFromType:(Ljava.lang.ClassLio.swagger.v3.oas.models.ComponentsLcom.fasterxml.jackson.annotation.JsonView),Added Methods
java.method.added,No,io.swagger.v3.core.util.AnnotationsUtils.updateAnnotation:(Ljava.lang.ClassLio.swagger.v3.oas.annotations.media.Schema),Added Methods
java.method.added,No,"io.swagger.v3.core.model.ApiDescription.""<init>"":(Ljava.lang.StringLjava.lang.String)",Added Methods
java.method.added,No,io.swagger.v3.core.model.ApiDescription.getMethod:(),Added Methods
java.method.added,No,io.swagger.v3.core.model.ApiDescription.getPath:(),Added Methods
java.method.added,No,io.swagger.v3.core.model.ApiDescription.setMethod:(Ljava.lang.String),Added Methods
java.method.added,No,io.swagger.v3.core.model.ApiDescription.setPath:(Ljava.lang.String),Added Methods
java.method.added,No,"io.swagger.v3.core.util.ApiResponsesDeserializer.""<init>"":()",Added Methods
java.method.added,No,io.swagger.v3.core.util.ApiResponsesDeserializer.deserialize:(Lcom.fasterxml.jackson.core.JsonParserLcom.fasterxml.jackson.databind.DeserializationContext),Added Methods
java.method.added,No,io.swagger.v3.core.util.ApiResponsesDeserializer.deserialize:(Lcom.fasterxml.jackson.core.JsonParserLcom.fasterxml.jackson.databind.DeserializationContext),Added Methods
java.method.added,No,"io.swagger.v3.core.jackson.ApiResponsesSerializer.""<init>"":()",Added Methods
java.method.added,No,io.swagger.v3.core.jackson.ApiResponsesSerializer.serialize:(Lio.swagger.v3.oas.models.responses.ApiResponsesLcom.fasterxml.jackson.core.JsonGeneratorLcom.fasterxml.jackson.databind.SerializerProvider),Added Methods
java.method.added,No,io.swagger.v3.core.jackson.ApiResponsesSerializer.serialize:(Ljava.lang.ObjectLcom.fasterxml.jackson.core.JsonGeneratorLcom.fasterxml.jackson.databind.SerializerProvider),Added Methods
java.method.added,No,"io.swagger.v3.core.util.CallbackDeserializer.""<init>"":()",Added Methods
java.method.added,No,io.swagger.v3.core.util.CallbackDeserializer.deserialize:(Lcom.fasterxml.jackson.core.JsonParserLcom.fasterxml.jackson.databind.DeserializationContext),Added Methods
java.method.added,No,io.swagger.v3.core.util.CallbackDeserializer.deserialize:(Lcom.fasterxml.jackson.core.JsonParserLcom.fasterxml.jackson.databind.DeserializationContext),Added Methods
java.method.added,No,"io.swagger.v3.core.jackson.CallbackSerializer.""<init>"":()",Added Methods
java.method.added,No,io.swagger.v3.core.jackson.CallbackSerializer.serialize:(Lio.swagger.v3.oas.models.callbacks.CallbackLcom.fasterxml.jackson.core.JsonGeneratorLcom.fasterxml.jackson.databind.SerializerProvider),Added Methods
java.method.added,No,io.swagger.v3.core.jackson.CallbackSerializer.serialize:(Ljava.lang.ObjectLcom.fasterxml.jackson.core.JsonGeneratorLcom.fasterxml.jackson.databind.SerializerProvider),Added Methods
java.method.added,No,io.swagger.v3.core.jackson.mixin.ComponentsMixin.addExtension:(Ljava.lang.StringLjava.lang.Object),Added Methods
java.method.added,No,"io.swagger.v3.core.jackson.mixin.ComponentsMixin.""<init>"":()",Added Methods
java.method.added,No,io.swagger.v3.core.jackson.mixin.ComponentsMixin.getCallbacks:(),Added Methods
java.method.added,No,io.swagger.v3.core.jackson.mixin.ComponentsMixin.getExtensions:(),Added Methods
java.method.added,No,"io.swagger.v3.core.util.Constants.""<init>"":()",Added Methods
java.method.added,No,"io.swagger.v3.core.jackson.mixin.DateSchemaMixin.""<init>"":()",Added Methods
java.method.added,No,io.swagger.v3.core.jackson.mixin.DateSchemaMixin.getExample:(),Added Methods
java.method.added,No,"io.swagger.v3.core.util.DeserializationModule.""<init>"":()",Added Methods
java.method.added,No,io.swagger.v3.core.util.EncodingPropertyStyleEnumDeserializer.deserialize:(Lcom.fasterxml.jackson.core.JsonParserLcom.fasterxml.jackson.databind.DeserializationContext),Added Methods
java.method.added,No,io.swagger.v3.core.util.EncodingPropertyStyleEnumDeserializer.deserialize:(Lcom.fasterxml.jackson.core.JsonParserLcom.fasterxml.jackson.databind.DeserializationContext),Added Methods
java.method.added,No,"io.swagger.v3.core.util.EncodingPropertyStyleEnumDeserializer.""<init>"":()",Added Methods
java.method.added,No,io.swagger.v3.core.util.EncodingStyleEnumDeserializer.deserialize:(Lcom.fasterxml.jackson.core.JsonParserLcom.fasterxml.jackson.databind.DeserializationContext),Added Methods
java.method.added,No,io.swagger.v3.core.util.EncodingStyleEnumDeserializer.deserialize:(Lcom.fasterxml.jackson.core.JsonParserLcom.fasterxml.jackson.databind.DeserializationContext),Added Methods
java.method.added,No,"io.swagger.v3.core.util.EncodingStyleEnumDeserializer.""<init>"":()",Added Methods
java.method.added,No,io.swagger.v3.core.jackson.mixin.ExtensionsMixin.addExtension:(Ljava.lang.StringLjava.lang.Object),Added Methods
java.method.added,No,"io.swagger.v3.core.jackson.mixin.ExtensionsMixin.""<init>"":()",Added Methods
java.method.added,No,io.swagger.v3.core.jackson.mixin.ExtensionsMixin.getExtensions:(),Added Methods
java.method.added,No,io.swagger.v3.core.util.HeaderStyleEnumDeserializer.deserialize:(Lcom.fasterxml.jackson.core.JsonParserLcom.fasterxml.jackson.databind.DeserializationContext),Added Methods
java.method.added,No,io.swagger.v3.core.util.HeaderStyleEnumDeserializer.deserialize:(Lcom.fasterxml.jackson.core.JsonParserLcom.fasterxml.jackson.databind.DeserializationContext),Added Methods
java.method.added,No,"io.swagger.v3.core.util.HeaderStyleEnumDeserializer.""<init>"":()",Added Methods
java.method.added,No,"io.swagger.v3.core.util.Json.""<init>"":()",Added Methods
java.method.added,No,io.swagger.v3.core.util.Json.mapper:(),Added Methods
java.method.added,No,io.swagger.v3.core.util.Json.pretty:(),Added Methods
java.method.added,No,io.swagger.v3.core.util.Json.pretty:(Ljava.lang.Object),Added Methods
java.method.added,No,io.swagger.v3.core.util.Json.prettyPrint:(Ljava.lang.Object),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverter.resolve:(Lio.swagger.v3.core.converter.AnnotatedTypeLio.swagger.v3.core.converter.ModelConverterContextLjava.util.Iterator),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverterContext.defineModel:(Ljava.lang.StringLio.swagger.v3.oas.models.media.Schema),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverterContext.defineModel:(Ljava.lang.StringLio.swagger.v3.oas.models.media.SchemaLio.swagger.v3.core.converter.AnnotatedTypeLjava.lang.String),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverterContext.defineModel:(Ljava.lang.StringLio.swagger.v3.oas.models.media.SchemaLjava.lang.reflect.TypeLjava.lang.String),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverterContext.getConverters:(),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverterContext.getDefinedModels:(),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverterContext.resolve:(Lio.swagger.v3.core.converter.AnnotatedType),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverterContextImpl.defineModel:(Ljava.lang.StringLio.swagger.v3.oas.models.media.Schema),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverterContextImpl.defineModel:(Ljava.lang.StringLio.swagger.v3.oas.models.media.SchemaLio.swagger.v3.core.converter.AnnotatedTypeLjava.lang.String),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverterContextImpl.defineModel:(Ljava.lang.StringLio.swagger.v3.oas.models.media.SchemaLjava.lang.reflect.TypeLjava.lang.String),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverterContextImpl.getConverters:(),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverterContextImpl.getDefinedModels:(),Added Methods
java.method.added,No,"io.swagger.v3.core.converter.ModelConverterContextImpl.""<init>"":(Ljava.util.List)",Added Methods
java.method.added,No,"io.swagger.v3.core.converter.ModelConverterContextImpl.""<init>"":(Lio.swagger.v3.core.converter.ModelConverter)",Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverterContextImpl.resolve:(Lio.swagger.v3.core.converter.AnnotatedType),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.addClassToSkip:(Ljava.lang.String),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.addConverter:(Lio.swagger.v3.core.converter.ModelConverter),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.addPackageToSkip:(Ljava.lang.String),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.getConverters:(),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.getInstance:(),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.isRegisteredAsSkippedClass:(Ljava.lang.String),Added Methods
java.method.added,No,"io.swagger.v3.core.converter.ModelConverters.""<init>"":()",Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.read:(Lio.swagger.v3.core.converter.AnnotatedType),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.read:(Ljava.lang.reflect.Type),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.readAll:(Lio.swagger.v3.core.converter.AnnotatedType),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.readAll:(Ljava.lang.reflect.Type),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.readAllAsResolvedSchema:(Lio.swagger.v3.core.converter.AnnotatedType),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.readAllAsResolvedSchema:(Ljava.lang.reflect.Type),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.removeConverter:(Lio.swagger.v3.core.converter.ModelConverter),Added Methods
java.method.added,No,io.swagger.v3.core.converter.ModelConverters.resolveAsResolvedSchema:(Lio.swagger.v3.core.converter.AnnotatedType),Added Methods
java.method.added,No,io.swagger.v3.core.util.ModelDeserializer.deserialize:(Lcom.fasterxml.jackson.core.JsonParserLcom.fasterxml.jackson.databind.DeserializationContext),Added Methods
